# Generated from Radheef (radheef.siyamex.com) by scripts/build_thesaurus.py — do not edit by hand.
# format: word <TAB> synonym:corpus_count|synonym:count...
ރޯފަންދޫނި	ރޯފަންފުޅަނގި:0
ރޯދަ	ފުޅާހާނަ:0|ދުތަހާނަ:0
ރޯދަހިފުން	ރޯދައަށްހުރުން:0
ރޯދަބޯފޮޅި	ރޯދާބޯފޮޅި:0
ރޯދަކެނޑުން	ރޯދަވީއްލުން:0
ރޯދައަށްހުރުން	ރޯދަހިފުން:4
ރޯދަވީއްލުން	ރޯދަކެނޑުން:0
ރޯދާބޯފޮޅި	ރޯދަބޯފޮޅި:0
ރޯދި	ރިޒުގު:1
ރޯޝަން	އަލި:59
ބަ	އައްބަ:0
ބަހަނާ	މަކަރު:0
ބަހަނާހެދުން	މަކަރުހެދުން:0
ބަހަނު	މަރުތަބާން:0
ބަހަބެ	ބަސްގިނަ:0
ބަހާ	ބައި:552
ބަހާރު	ތާޒާ:11
ބަހެއް	ކަލިމަ:1
ބަށްބަށް	ކުޅިބެރު:0
ބަނބަރަ	ރަސަގިދަ:0
ބަނބުކެޔޮ	ބަންކެއު:0
ބަނދަރު	ހައިބަރު:0|ގަހަޑު:1
ބަނދި	ބޮނދި:0
ބަނދިފަތިކިޔުން	ކުދިކިޔުން:0
ބަނގު	މަސްތުވާތަކެތި:19
ބަނގުރާ	ރާ:7|ބަނގެރާ:0
ބަނގެރާ	ބަނގުރާ:28
ބަނޑަ	ބަނޑު:74
ބަނޑަހަ	ބަނޑަހަގެ:0
ބަނޑަހަގެ	ބަނޑަހަ:0
ބަނޑަރުއްފަށަ	ބަނޑުރުއްފަށް:0
ބަނޑަބޮޑަވުން	ބަނޑުބޮޑުވުން:0
ބަނޑަކެކުން	ބަނޑުކެކުން:0
ބަނޑައިދޫ	ބަނޑީދި:0|ބަނޑީދެ:0
ބަނޑަވަރަ	ބަނޑަވަރު:0
ބަނޑަވަރު	ބަނޑަވަރަ:0|ބަނޑުވަރު:0|ބަޑެވަރެ:0|ގެތަރި:0
ބަނޑަވަސް	ބަނޑުވަސް:0
ބަނޑަފެލަ	ބަނޑުފިލާ:0
ބަނޑިބޭސް	މިނާބޭސް:0
ބަނޑިވުން	ބަޑިވުން:0
ބަނޑީދި	ބަނޑައިދޫ:0
ބަނޑީދެ	ބަނޑައިދޫ:0
ބަނޑު	ބަނޑަ:0|ބަޑަ:0|ކިހުނު:9|ކިސް:8|ފޫރެސް:0
ބަނޑުހައިކަން	މޭހޫނުކަން:0
ބަނޑުހިކުން	ގޫހަރުވުން:0
ބަނޑުނުބައިވުން	ހަޖަމުނުބައިވުން:0
ބަނޑުރުއްފަށް	ބަނޑަރުއްފަށަ:0
ބަނޑުބޮޑުވުން	ބަނޑަބޮޑަވުން:0
ބަނޑުކުކުރުން	ބަނޑުކެކުން:0
ބަނޑުކެކުން	ބަނޑަކެކުން:0|ބަނޑުކުކުރުން:0
ބަނޑުކޮޅު	ދަށްބަނޑު:1
ބަނޑުވަރު	ބަނޑަވަރު:0
ބަނޑުވައް	ފައިވައް:0
ބަނޑުވަސް	ބަނޑަވަސް:0
ބަނޑުވާ	ބަނޑުވާކަލޭގެ:0
ބަނޑުވާކަލޭގެ	ބަނޑުވާ:0
ބަނޑުފިލާ	ބަނޑަފެލަ:0
ބަނޑުދުރަ	ހޮރޮނގަ:0
ބަނާތު	ރަޖާގަނޑު:0
ބަނިޔާދަން	މޫރިތި:4
ބަނިޔާދަންކަން	މުރުއްވަތްތެރިކަން:1|މޫރިތިކަން:1
ބަނިޔާދަންވުން	މޫރިތިވުން:0
ބަނުން	ނޯޑުވު:0|އެއްސުން:5
ބަންބަން	ކުޅިބެރު:0
ބަންބުޅި	ބަންބުޑި:0
ބަންބުޅިޖެހުން	ބަންބުޑިޖެހުން:0
ބަންބުޑި	ބަންބުޅި:0
ބަންބުޑިޖެހުން	ބަންބުޅިޖެހުން:0
ބަންކެއު	ބަނބުކެޔޮ:18
ބަންކެއްޓު	ބަންކެޓު:0
ބަންކެއްޓުޖެހުން	ބަންކެޓުޖެހުން:0
ބަންކެޓު	ބަންކެއްޓު:0
ބަންކެޓުޖެހުން	ބަންކެއްޓުޖެހުން:0
ބަންދަރީ	ޢާއިލާ:41
ބަންދާކޮޕީ	ބޮނޑިކޮޕީ:2
ބަންދުކުރުން	ހައްޔަރުކުރުން:1
ބަންދުއެރުން	ދަތިއެރުން:0
ބަންގާޅުކުނާ	ފުރެއްދެކުނާ:0
ބަންގިދިނުން	ބަންގިގޮވުން:3
ބަންގިގޮވުން	ނަމާދަށްގޮވުން:0|ބަންގިދިނުން:0
ބަންގު	ފިނި:56
ބަންޑަޅިޖެހުން	ބަންޑެލިޖެހުން:0
ބަންޑަލި	ބަންޑެލި:0
ބަންޑާރަ	ދައުލަތުގެ:266
ބަންޑާރައިން	ރަދުން:107|މަހާރަދުން:40
ބަންޑާރަލިނބޯ	ކާޅުދޮންކެޔޮ:0
ބަންޑި	މަންޑި:2
ބަންޑެލި	ބަންޑަލި:0
ބަންޑެލިޖެހުން	ބަންޑަޅިޖެހުން:0
ބަރަހުން	ކުކުރުން:0
ބަރަނި	ރޮދި:1
ބަރަބޯ	ބަރުބޮލެ:0|ބަރޮބޮލް:0
ބަރަބޯޅަ	ބަރުމަރުކާ:0
ބަރަކާތް	ސަދަނޭކަ:0
ބަރަކާތްތެރި	ބާއްޖަވެރި:5|އުއްތަރައާނާންދަ:0
ބަރަކާތްތެރިކަން	ބާއްޖަވެރިކަން:2
ބަރައްކީލި	ބަރަސްކީލި:0
ބަރަވެލި	ނާކަ:0|ބަރުވެލި:0|ބަރޮއަލަ:0
ބަރަފު	ގަނޑުފެން:4
ބަރަސްކީލި	ބަރައްކީލި:0
ބަރާ	ގަޑެވާނަ:0
ބަރާބަރު	ހެޔޮވަރު:1
ބަރާބަރުކަން	ހެޔޮވަރުކަން:0
ބަރާބަރުވުން	ހެޔޮވަރުވުން:0
ބަރިއްޔަ	މިންޖު:3
ބަރިއްޔަވުން	ބަރީއަވުން:0|މިންޖުވުން:0
ބަރީއަވުން	ބަރިއްޔަވުން:0
ބަރުހެލި	ހަށިބުރަ:0|ބުރަހެލި:7|ކަންނެތް:3|ލޮޑު:0
ބަރުހެލިކަން	ހަށިބުރަކަން:0|ބުރަހެލިކަން:0|ކަންނެތްކަން:1|ލޮކިކަން:0|ލޮޑުކަން:0
ބަރުހެލިވުން	ހަށިބުރަވުން:0|ބުރަހެލިވުން:0|ކަންނެތްވުން:0|ފޮއްވުން:0|ލޮޑުވުން:0
ބަރުބާދު	ވީރާނާ:12
ބަރުބޮލެ	ބަރަބޯ:8
ބަރުކަން	ބުރަކަން:0
ބަރުކާސް	ދެމެދު:341
ބަރުއުފުލުން	އަހުވަހުވަކުރުން:0
ބަރުވެލި	ބަރަވެލި:1|ބަރޮވަލި:0
ބަރުމަރުކާ	ބަރަބޯޅަ:0|މަރުކާ:0
ބަރުދަން	ބުރަދަން:1
ބަރުދާސް	ބަރުދާސްތު:2|ކެތް:2
ބަރުދާސްކުރުން	ކެތްކުރުން:0
ބަރުދާސްތު	ބަރުދާސް:0
ބަރުތީލަ	ވެދުން:2
ބަރޫދު	ބައްރު:7
ބަރެޅި	ބުރޮޅި:9
ބަރޮބޮލް	ބަރަބޯ:8
ބަރޮއަލަ	ބަރަވެލި:1
ބަރޮވަލި	ބަރުވެލި:0
ބަރޯސާ	އިތުބާރު:47
ބަބުނަބޮލި	ކައްލިހިންބޯލު:0
ބަބުރުކެލާ	ރަތްބަބުރުކެލާ:0
ބަބުރުލޯފިނދު	ކަޅުބަބުރު:0
ބަޅަ	ބަޅު:0
ބަޅަންދަރު	ކަކޫ:16
ބަޅިނދި	ވޭރުހުލި:0
ބަޅިދެ	ވޭރުހުލި:0
ބަޅު	ނަކަރިކަ:0|ބަޅަ:0
ބަޅުކަން	ނަކަރިކަން:0|ގުދުކަން:0
ބަޅުއެޅުން	ލެނބުން:0
ބަޅުވުން	ގުދުވުން:1
ބަޅުފިލި	އުބުފިލި:0
ބަކަށި	ބަކަރި:10
ބަކަރި	ނީރުނަ:0|ނީރުނަބު:0|ބަކަށި:0|ބަކައްޓާ:0|ދަޅުހަރު:0
ބަކަރިފެލާ	މާވިނަ:0
ބަކަރިދަރި	ނަހަލާލުދަރި:0
ބަކައްޓާ	ބަކަރި:10
ބަކަމޫނު	އުއްލޫ:0
ބަކާރު	ފިހާރަ:14
ބައި	ބަހާ:29|އާދޭ:1
ބައިނާ	ބައިން:46
ބައިނާޅި	ކުއްޗަށް:0
ބައިން	ބައިނާ:0
ބައިރޯ	ބޯލްޕޮއިންޓް:0
ބައިބައި	ވިލި:0
ބައިބަލާ	ތެލަބަގުޑި:0
ބައިބަލާއެރުން	ބައިބަލާދިއުން:0
ބައިބަލާދިއުން	ބައިބަލާއެރުން:0
ބައިބަޔަށް	ކޯޅިކޯޅިއަށް:0|ވަކިވަކީން:1
ބައިބޯވުން	ބައިގިނަވުން:0
ބައިވަރު	ހާޖަރު:1|ފިހާވަރު:0|ފުނިވަރު:0
ބައިވެރި	ހިމެނޭ:1121
ބައިވެރިވުން	ހިމެނުން:17|ލެފިލުން:0
ބައިވެރިޔާ	އަނބިމީހާ:17
ބައިމަނަ	ބައިމަނު:0
ބައިމަނު	ބައިމަނަ:0
ބައިމަތި	ބާސަނަ:0|ބާސަކަސަކަ:0
ބައިތިއްބުން	ބާތިއްބުން:0
ބައިގަނޑު	ޖަމާޢަތެއް:5
ބައިގިނަވުން	ބައިބޯވުން:0
ބައިގެންދިއުން	ދަރިފޭބުން:0
ބައިސާބުނުން	ބާސާބުނުން:0
ބައިސާކެނޑުން	އަޗާތެޅުން:0
ބައިސިކަލު	ބައިސްކަލު:0|ބައިސްކަލް:10
ބައިސްކަލު	ބައިސިކަލު:0|ގާޑިޔާ:4
ބައިސްކަލް	ބައިސިކަލު:0
ބައިސްކޯފު	ބައިސްކޯޕު:0|ބާވީސްކޯޕު:0
ބައިސްކޯފުގެ	ސިނަމާ:34
ބައިސްކޯޕު	ބައިސްކޯފު:6
ބައުނި	ބާނި:0
ބައުކަން	ބާކަން:0
ބައުވުން	ބާވުން:0
ބައެގަ	އާދޭ:1
ބައޭ	ބަޔޭބަޔޭ:0
ބައްރު	ބަރޫދު:0
ބައްވުން	ބައްގަތުން:0
ބައްފެޅުން	ބުބިފެޑުން:0|ބުބުފެޑުން:0
ބައްދަނޑި	ގަޅި:6
ބައްދަލުކުރުން	ލައިގެންވުން:0
ބައްދަލުވުން	އަމަވުން:0|އެއްތަންވުން:0
ބައްދާކުދެލި	ގާހައް:0
ބައްދު	އަންހެންކަން:0
ބައްގަތުން	ބައްވުން:1
ބައްސައިލުން	ވައްސައިލުން:0
ބައްޑިޔަލަ	ކުއްލި:31
ބައްޓަން	ބުރުސޫރަ:6
ބައްޕަ	ބަފާ:3|ބަފޯ:1
ބައްޕަފަރާތް	ބަފާމަތިފުށް:0
ބައްޕަޑަ	ޕާޕަރު:0
ބައްޖު	ރާބަދި:0
ބަވަނަ	ދުނިޔެ:91
ބަވާސީ	ބަވާޒީ:1|ބުރީބަލިކަން:0
ބަވާޒީ	ބަވާސީ:2
ބަމަ	ބޮމަ:0
ބަމަރި	އޮއްޓަރު:3
ބަމު	ބަމުން:0
ބަމުން	ބަމު:0
ބަފާ	ބައްޕަ:240
ބަފާބޭ	ބަފާކަލޭގެ:0
ބަފާކަލޭގެ	ބަފާބޭ:0|ބޮފައިމީހާ:0
ބަފާމަތިފުށް	ބައްޕަފަރާތް:0
ބަފޯ	ބައްޕަ:240
ބަފޯއް	އަލަތަނޑު:23
ބަދަހިކަން	ގަދަފަދަކަން:1
ބަދަވި	ބަދެވި:0
ބަދަލި	ބަދެލި:0
ބަދިގަނޑު	ބެދިގަނޑަ:0|ބޭދި:0
ބަދުނަސީބު	އަބާއްޖަ:1|އާބާއްޖަ:0
ބަދުނާމު	ބޭޒާރު:0|ފަޟީޙަތް:0
ބަދުނާމުކުރުން	ބޭޒާރުކުރުން:0|ފަޟީޙަތްކުރުން:0
ބަދުނާމުވުން	ނަންހުތުރުވުން:0|ބޭޒާރުވުން:0|ފަޟީޙަތްވުން:0
ބަދެވި	ބަދަވި:0
ބަދެލި	ބަދަލި:0
ބަތާ	މުސާރަ:16
ބަތާވިގާ	ހުއިވަކި:0
ބަތެ	ބަތް:12
ބަތެގޮޅާ	ތަތްބޮނޑިބަތް:0
ބަތް	ބަތެ:0
ބަތްކާތަށި	ފަތަލިތާށި:0|ފަތަލިތާޓު:0
ބަތްފުކުމެޓާ	ދިރިމެޓާ:0
ބަތްފެން	ބަތްޕެން:3
ބަތްފޮޅި	ބަތްޕޮޅި:0
ބަތްޕެން	ބަތްފެން:0
ބަތްޕޮޅި	ހަނޑޫފޮޅި:0|ބަތްފޮޅި:0
ބަތްޕޮޅިމަސް	ކުންޑަޅަމަސް:0|ކޮންޑޮޅޮ:0|ގުންޑޮޅިކޮކާ:0
ބަލަ	މިސާލު:40
ބަލަބިންފާޅަ	މާފާޅަ:0
ބަލި	ލެޅެ:0|ލޮޅު:0|ލޮޅެ:0
ބަލިބަލާކަށިގަނޑު	ބަލިބަލާއެތި:0
ބަލިބަލާއެތި	ބަލިބަލާކަށިގަނޑު:0
ބަލިބުރަ	ކައްސިރި:0
ބަލިކަށި	ވަރުދެރަ:0|ދެރަވަރު:0|ތަފިލި:0
ބަލިކަށިކަން	ހީރިކަން:0
ބަލިކުރުން	ދެރަކުރުން:0
ބަލިވުން	ވަރުބަލިވުން:59|ލެޅެވުން:0
ބަލިވެއިނުން	ނުކެރިއިނުން:0|މާބަނޑުވުން:4|ލެޅަވެއިނުން:0
ބަލިވެއިން	މާބަނޑު:171
ބަލިމަޑުކަން	ވެއްޓޭބަލި:0
ބަގަޅު	ވާ:152
ބަގައްދަރު	ކަކޫ:16
ބަގިޔާޖެހުން	ފަލިޖެހުން:0
ބަގުޑި	ލައްޓި:11
ބަގޯލު	މޮޔަކަން:0
ބަސްމޮށުންތެރި	ދޫފަސޭހަ:0
ބަސްދާ	ބަސްތާ:3
ބަސްތާ	ބަސްދާ:0|ދާގީނާ:0
ބަސްގިނަ	ބަހަބެ:0
ބަޑަ	ބަނޑު:74
ބަޑަކޮއްޓުން	ކޮރުން:0
ބަޑަދަނޑި	ތަންޑިޔާ:0
ބަޑަލުން	ގަޅިއުކުން:0
ބަޑަޖެހުން	ކޮރުޖެހުން:1
ބަޑިބޭސް	ރުއްނަރު:0
ބަޑިކު	ވެއު:0
ބަޑިއެދުރުކަލޭގެ	އެއްގަމުކަލޭގެ:0
ބަޑިވިންނޯޅި	ގިންނޯށި:0
ބަޑިވުން	ބަނޑިވުން:0
ބަޑިގިންނޯށި	ގިންނޯށި:0
ބަޑެވަރެ	ބަނޑަވަރު:0
ބަޑޮވުން	ކޮރުވުން:0
ބަޔޭބަޔޭ	ބައޭ:6
ބަޖިޔާ	ސަންބޯސާ:0
ބަޚީލު	ދަހިވެތި:4
ބަޠަލު	ހީރޯ:12
ބާހަ	ބާހަގޮވުން:0|ބާސް:1
ބާހަގޮވުން	ބާހަ:0
ބާހިށުވުން	ބެހެއްޓުން:31
ބާށި	ކާށި:14
ބާނބު	ބާމު:0
ބާނބުޅާ	ބާނި:0
ބާނި	ބައުނި:0|ބާނބުޅާ:0
ބާނިރު	މެރުން:2
ބާރަ	ދޮޅަސް:0
ބާރަށް	ހަރުކޮށް:76
ބާރަނަ	ބާރަލަ:0|ކަނޑުތިލަ:0
ބާރަކެޑުން	ބާރުކުރުން:1
ބާރަލަ	ބާރަނަ:1
ބާރަލީ	ބާރުލީ:0
ބާރު	ޒޯރު:0
ބާރުކުރުން	ބާރަކެޑުން:0
ބާރުއަޅައިދޭ	ވާގިވެރި:0
ބާރުއެރުން	ވާގިއެރުން:1
ބާރުއެޅުން	ބާރުލުން:0|އެހީވުން:1|ގަދައެޅުން:0
ބާރުވުން	ތޭރިލުން:0
ބާރުދިއުން	ވައުލްވުން:0
ބާރުދޫވުން	ހަކަތަދޫވުން:0
ބާރުދެރަވުން	ވާގިދެރަވުން:0|ދަށްވުން:45
ބާރުދެއްކުން	ގަދަހެދުން:0
ބާރުލީ	ހިމަގޮދަން:7|ބާރަލީ:0
ބާރުލުން	ބާރުއެޅުން:5
ބާރޫޒު	ބާރޯޒު:0
ބާރޯޒު	ބާރޫޒު:0
ބާބާ	ހައު:2
ބާބުޅާ	ކިރުކަކުނި:0
ބާޅީ	ލޯފަން:4
ބާކަން	ބައުކަން:0
ބާކީވުން	އިތުރުވުން:42
ބާއިންބަ	ވަރިންމަ:0
ބާއްޖަވެރި	ބަރަކާތްތެރި:5
ބާއްޖަވެރިކަން	ބަރަކާތްތެރިކަން:0
ބާވަތް	ރަކަމު:0|ސަރުމަންދާ:0|ޒާތް:1
ބާވީސްކޯޕު	ބައިސްކޯފު:6
ބާވުން	ބައުވުން:0
ބާމު	ބާނބު:0
ބާދުޝާ	ރަސްގެފާނު:327
ބާދެ	ބާޒު:9
ބާތިއްބުން	ބައިތިއްބުން:0
ބާލިޣުވުން	ބޮޑުވުން:64|ބޮޑުމީހަކަށްވުން:0
ބާގަ	ޤަބީލާ:10
ބާގަބޯތަށި	ބާގަތަށި:0
ބާގަތަށި	ބާގަބޯތަށި:0
ބާގިއްލާ	ފެހިއޮށް:2
ބާސަނަ	ބައިމަތި:0
ބާސަކަސަކަ	ބައިމަތި:0
ބާސާބުނުން	ބައިސާބުނުން:0
ބާސް	ބާހަ:0
ބާސްމާ	ހަތުރު:1
ބާޑަ	ކުލި:1
ބާޒު	ބާދެ:0|ކިއަން:0
ބާޓާ	ދިދަ:103
ބާޖީމެރުން	ބާޖުމެރުން:0
ބާޖުމެރުން	ބާޖީމެރުން:0
ބާޠިލުކުރުން	ނަފީކުރުން:0|އުވާލުން:12
ބާޠިލުވުން	އުވުން:0
ބިހި	ބީހި:4
ބިހިނެގުން	ބިހިޖެހުން:0
ބިހިކަސް	ކެހި:2
ބިހިއެޅުން	ބިސްއެޅުން:0
ބިހިޖެހުން	ބިހިނެގުން:12
ބިން	ބިންމަތި:4|ދަރުނު:0
ބިންހެލުން	ރަށްހެލުން:0|ބިންތެޅުން:0|ބިންތޮޅުން:0|ޒަލްޒަލާ:23
ބިންކަހުނބު	ގުނބޯ:0
ބިންކުރުން	ވަޅުލުން:3
ބިންމަތި	ބިން:549
ބިންމަތިފަސޭހަވާބަލި	ވެއްޓޭބަލި:0
ބިންމަތީއެއްޗެހި	ބިމުސޫފި:1
ބިންމަޑަ	ގުގުރިފިލާ:0
ބިންފާޅަ	ގަދަބިންފާޅަ:0
ބިންފިލާ	ގުގުރިފިލާ:0
ބިންފެހި	ގުގުރިފިލާ:0
ބިންފޮޅު	ގާފޮޅު:5
ބިންދަދު	ބިންދަދެ:0
ބިންދަދެ	ބިންދަދު:3
ބިންތަށަ	ބިންގާ:46
ބިންތަޅާއެތިގަނޑު	ބިންތެޅި:0
ބިންތަޓާ	ކަކުނި:58
ބިންތެޅި	ބިންތަޅާއެތިގަނޑު:0
ބިންތެޅުން	ބިންހެލުން:6
ބިންތޮޅުން	ބިންހެލުން:6
ބިންގައު	ބިންގާ:46
ބިންގަދަފާޅަ	މާފާޅަ:0
ބިންގަލް	ބިންގާ:46
ބިންގާ	ބިންތަށަ:0|ބިންގައު:1|ބިންގަލް:0|ބުންޔާދު:0|ތަރަހަ:2|ތަރާ:0
ބިރު	ސަރަމު:0
ބިރުވެރި	ނުރައްކާތެރި:196
ބިރުވެރިކަން	ނިރުމަޅަ:0|ނުރައްކާތެރިކަން:8
ބިރުވެރިއަޑު	ނާމާންއަޑު:0
ބިރުވެތި	ތަޤްވާވެރި:8
ބިބޭރު	އުއި:4
ބިޅަކައި	ގެއްލުން:115
ބިޅި	ބުޅި:0
ބިއްބަޅު	ބިތްބަޅު:0
ބިއްބުޅަމަސް	ބުޅަމަ:0
ބިއްލޫރިތަށި	ފެންބޯތަށި:1|ގަލަސް:0
ބިމުދާއްބަ	ދާއްބާ:0
ބިމުސޫފި	ބިންމަތީއެއްޗެހި:0
ބިމެދެމުން	ފިރުކުން:0
ބިދޭސީން	ފުރެއްދެވެހިން:0
ބިތް	ބެދިހަރު:0|ފަރާތް:171
ބިތްބަޅު	ބިއްބަޅު:0
ބިތްކަށްޓަށް	އަރިބިއްކައްޓަށް:0
ބިތްދަރު	ބިތްދޮށް:0
ބިތްދޮށް	ބިތްދަރު:0|ތޯނޑުބާ:0
ބިލަކައި	ގެއްލުން:115
ބިލަވެޔޮ	ބިލެއްވެޔޮ:0
ބިލަމަގު	ބިލިމަގު:0
ބިލަތް	ބިލެތް:7
ބިލިމަގު	ބިލަމަގު:3
ބިލެއްބުރި	ބިލެތުހުއި:0
ބިލެއްވެޔޮ	ބިލަވެޔޮ:0
ބިލެތުހުއި	ބިލެއްބުރި:0|ބިލެތުވިނަ:0
ބިލެތުވިނަ	ބިލެތުހުއި:0
ބިލެތް	ބިލަތް:0|ފަންދުފަނި:0
ބިލެތްޅޮސް	ބިލެތްއުނި:0
ބިލެތްއަޅާތެލި	ބިލެތްތެލި:0
ބިލެތްއުނި	ބިލެތްޅޮސް:0
ބިލެތްދަފިނެގުން	ދަފިނެގުން:0
ބިލެތްތަޅާވަން	ދޮހާންތަޅާވަން:0
ބިލެތްތެލި	ބިލެތްއަޅާތެލި:0
ބިލެތްގަނޑު	އަޑަފިގަނޑު:0
ބިސަންމަ	މަތިމަސް:5
ބިސޮޅެ	ފުންނަ:52
ބިސްހިނި	ހަލޫހިނަ:0|މައުހިނަ:0
ބިސްކޯދު	ބިސްކޯޒު:0
ބިސްކޯޒު	ބިސްކޯދު:13
ބިސްއެޅުން	ބިހިއެޅުން:0
ބިސްތަގި	ހިޔަ:0
ބިސްސަގި	ހިޔަ:0
ބިޔަ	ހައިބަބޮޑު:0
ބިޔަކަން	ހައިބަކަން:0
ބިޔަދޮވި	އެކަށީގެންނުވާ:8
ބިޖިލީ	ކަރަންޓު:6
ބިޗާނާ	ތަންމަތި:5
ބިޗުލެ	ބިޗޫ:0
ބިޗޫ	ބިޗުލެ:0
ބީހި	ބިހި:14
ބީހިބަލި	ހިމަބިހި:8
ބީހުން	ފިރުމުން:0
ބީނި	ބީނިބަތް:0
ބީނިބަތް	ބީނި:0|ވާބަތް:0
ބީރުވުން	މަންމަންވުން:0
ބީވުން	ނެތިދިއުން:2
ބީދަ	ފަދަ:1679
ބީތާ	ބުރާންތި:0
ބީތާވުން	ބުރާންތިވުން:0|ބޯބީތާވުން:0
ބީޑި	ފަންތޮށި:0
ބުހާ	ފެން:214
ބުހިވަސް	ގުނބުވަސް:0
ބުހު	ފެން:214
ބުހުންފާރު	ފެންވަޅު:4
ބުހުތާންދޮގު	ރޯމަރުދޮގު:0
ބުންބައިޓީ	ބުންބާސައި:0
ބުންބާސައި	ބުންބައިޓީ:0
ބުންބެރު	ގުންބެރަ:0
ބުންކަރާސް	ދުންކަރާސް:0
ބުންކަރު	ދަންވަރު:3
ބުންކުރަ	ކައިތުވައްބަޑި:0
ބުންކެޅަ	ކާޅިވައް:0
ބުންވަރު	މާބު:0
ބުންދަޅަ	ކުރުނބާ:7
ބުންޔާދު	ބިންގާ:46
ބުރަހެލި	ބަރުހެލި:7|ފޫބަރު:0
ބުރަހެލިކަން	ބަރުހެލިކަން:0|ވަރުބަލިކަން:14
ބުރަހެލިވުން	ބަރުހެލިވުން:0|ވަރުބަލިވުން:59
ބުރަނދަ	ތިރިފަތި:1
ބުރަނދަގޮނޑި	ބޮނޑޮރާޅަ:0
ބުރަކަށި	ބުރިކަށި:2
ބުރަކަން	ބަރުކަން:0
ބުރައިގަތުން	ބުރުން:3
ބުރަވި	ބުރެވި:0
ބުރަފަތިވިނަ	ކަފަބުރު:0
ބުރަދަން	ބަރުދަން:135
ބުރާންތި	ބީތާ:1|ބެރާންތި:0|ތެއްރާ:0
ބުރާންތިވުން	ބީތާވުން:0|ބެރާންތިވުން:0|ތެއްރިޔާއެރުން:0
ބުރާލު	ހިންޗި:0
ބުރި	ފުށްދަނޑި:0
ބުރިހަންނެގުން	ބުރިހަންގަތުން:0
ބުރިހަންގަތުން	ބުރިހަންނެގުން:0
ބުރިބިތެ	ފުރަގަސް:280
ބުރިކަށި	ބުރަކަށި:84|ކަށިފޮތި:1
ބުރިކަށިފުށް	އިދިފުށް:1
ބުރިއެވައި	ބުރީވައި:1
ބުރިއެދޮރޮ	ބުރީދޮރު:0
ބުރިފަތާނޑާ	އިސްފިލާ:0
ބުރީބަލިކަން	ބަވާސީ:2
ބުރީވައި	ބުރިއެވައި:0
ބުރީދޮރު	ބުރިއެދޮރޮ:0|ފުރަގަސްފަރާތުދޮރު:1
ބުރު	ވިނަ:11
ބުރުހާން	ދަލީލު:17
ބުރުނާލު	ބުރުމާލަ:0
ބުރުން	ބުރައިގަތުން:0
ބުރުއްސުން	ވިހުރުވުން:0
ބުރުމާލަ	ބުރުނާލު:0
ބުރުމިން	ވަށަމިން:8
ބުރުގާ	ދޮޅިފޭލި:0
ބުރުސޫރަ	ބައްޓަން:41
ބުރުސް	ޖަހަޑު:0
ބުރުޖު	ފަލަކު:0
ބުރެވި	ބުރަވި:0|ބެރޫ:0
ބުރޮޅި	ބަރެޅި:0
ބުބިފެޑުން	ބައްފެޅުން:0
ބުބުފެޑުން	ބައްފެޅުން:0
ބުޅަމަ	ބިއްބުޅަމަސް:0
ބުޅަލުފާނަ	ކޮވެލިފާނަ:0
ބުޅާ	ބެޅައު:0|ބެޅަލް:0|ބޮޅަލެ:0|ދުން:12
ބުޅާކަންފަތް	ހަންޑިހަތް:0|ހަންޑިކުޑަ:0
ބުޅާކުޅުވުން	ފިހިގަނޑާކުޅުވުން:0
ބުޅި	ބިޅި:0|ބޮދަޅު:0
ބުޅިކޫޑުހޯފު	ތުންދިގުތޮޅި:0
ބުޅިކެ	ބޮލިކެ:0
ބުޅިދު	މޮޔަ:5
ބުޅިތުނބި	ބުޅިތުން:0|ބުޅިތުބެ:0
ބުޅިތުން	ބުޅިތުނބި:0
ބުޅިތުބެ	ބުޅިތުނބި:0
ބުޅިތޮނަ	ތުނބުޅިވިނަ:0
ބުޅިސަނަ	ކަންހުޅި:0
ބުކުން	އިންދުން:2
ބުކުންފަތް	ހުނިގޮނޑިފިލާ:0
ބުއްދާ	ބުދުހާ:0
ބުއްދި	ހޭބުއްދި:0
ބުއްދިކުރުން	ޚިޔާލުކުރުން:0
ބުއްދިވެރި	ވިސްނުންތެރި:11|މަންތިރި:6|މައްތިރި:0|ޙިކްމަތްތެރި:2
ބުއްދިވެރިން	ވިސްނުންތެރިން:1
ބުއްދިވެރިކަން	ވިސްނުންތެރިކަން:1|ޙިކްމަތްތެރިކަން:0
ބުއްދިވެރިވުން	ޙިކްމަތްތެރިވުން:0
ބުއްދިވެރިޔާ	ވިސްނުންތެރިޔާ:0|ޙިކްމަތްތެރިޔާ:0
ބުމަ	ބެމަ:0|ބޮމެޔާ:0|ދަނަ:0|ދަނު:0|ތިރިލޯއު:0
ބުމަރު	ހާނބު:0|ފިހިގަނޑުބުމަރު:0
ބުދަތޮޅި	ފަނޑިޔާރުތޮޅި:0
ބުދުހާ	ބުއްދާ:4
ބުދުކޯލު	ބުދުފައްޅި:2
ބުދުމަޒުހަބު	ބުދުދީން:3
ބުދުފައްޅި	ބުދުކޯލު:0|ކޮއިލު:2
ބުދުދީން	ބުދުމަޒުހަބު:0
ބުލޫ	ބުލޫނި:0
ބުލޫނި	ބުލޫ:5
ބުލޫކިޔާ	މުލޫކި:0|މުލޫކިޔާ:0
ބުގިސް	ފޭރާންމޮޅު:0
ބުޑި	ބުޑު:21
